tripid,label
191266225,correct
191267776,correct
191267354,correct
191268954,correct
191269029,correct
191269979,correct
191269643,correct
191253265,incorrect
191269975,correct
191270817,correct
191271898,correct
191273013,correct
191273426,correct
191272797,correct
191274096,correct
191276742,correct
191277252,correct
191278040,correct
191277839,incorrect
191279681,correct
191280538,correct
191281170,correct
191280911,correct
191282591,correct
191282565,correct
191283914,incorrect
191283295,correct
191284758,correct
191285790,incorrect
191285892,correct
191291377,correct
191290919,correct
191291594,correct
191290412,incorrect
191295446,correct
191296579,correct
191297030,correct
191298532,correct
191298595,correct
191304760,correct
191304757,correct
191305188,correct
191309186,correct
191311111,correct
191313075,correct
191314169,correct
191315141,incorrect
191315804,correct
191319760,correct
191321284,correct
191319883,correct
191319554,correct
191320724,correct
191322309,correct
191322852,correct
191321554,incorrect
191323052,correct
191324577,correct
191327208,correct
191327222,correct
191328311,correct
191328977,correct
191329678,correct
191331013,incorrect
191328606,incorrect
191333743,correct
191335143,correct
191258084,correct
191339448,correct
191338409,correct
191340828,correct
191341552,correct
191343080,correct
191341678,incorrect
191342696,incorrect
191344046,correct
191343654,correct
191344827,correct
191344283,correct
191344835,correct
191346875,correct
191344609,correct
191348943,correct
191348829,correct
191349184,incorrect
191350867,correct
191350911,correct
191356203,correct
191356678,incorrect
191358846,correct
191360752,correct
191361412,correct
191361782,correct
191362196,correct
191361169,correct
191362317,correct
191364887,correct
191365695,correct
191365294,correct
191367574,correct
191368341,correct
191368650,correct
191367425,incorrect
191370399,correct
191369484,correct
191369753,correct
191370033,correct
191370467,correct
191370695,correct
191371753,correct
191371136,correct
191375353,correct
191375420,correct
191376059,incorrect
191376211,correct
191376708,correct
191376569,correct
191378017,correct
191377695,correct
191379269,correct
191379479,correct
191379325,correct
191378896,correct
191380655,correct
191381116,correct
191382627,correct
191382978,incorrect
191383899,incorrect
191386622,correct
191388635,correct
191392829,correct
191394738,correct
191397001,correct
191373858,incorrect
191398174,correct
191398448,correct
191397511,incorrect
191398718,correct
191399170,correct
191399627,correct
191400463,correct
191400492,correct
191400643,correct
191400650,correct
191402393,correct
191402813,correct
191404052,correct
191404076,correct
191405045,correct
191405247,correct
191405499,correct
191406617,correct
191408245,correct
191409020,incorrect
191409182,correct
191410287,correct
191408788,correct
191409793,correct
191410959,correct
191410498,correct
191410164,incorrect
191411060,correct
191411180,incorrect
191411519,correct
191412100,correct
191413191,correct
191414344,correct
191415600,correct
191416969,correct
191416868,incorrect
191417605,correct
191418029,correct
191418452,correct
191419538,correct
191422442,correct
191422299,correct
191423853,correct
191424139,correct
191424909,correct
191425122,correct
191425386,incorrect
191426352,correct
191427134,correct
191425016,correct
191428065,correct
191428994,correct
191429711,correct
191430506,correct
191431008,correct
191432214,incorrect
191432473,correct
191432806,correct
191432817,correct
191433457,correct
191435446,correct
191435631,correct
191435886,incorrect
191438581,correct
191438232,correct
191440364,correct
191441790,correct
191442857,correct
191443035,correct
191443296,correct
191443119,correct
191443171,correct
191444091,correct
191443508,incorrect
191444881,correct
191444740,incorrect
191446254,correct
191447057,correct
191449647,correct
191453354,correct
191454852,correct
191455335,correct
191456183,correct
191457579,correct
191457572,correct
191457855,correct
191458622,correct
191458504,correct
191459260,correct
191465398,correct
191465947,correct
191464200,correct
191466458,correct
191468821,correct
191468837,correct
191468243,correct
191471355,correct
191469873,correct
191471941,correct
191474854,correct
191473740,correct
191475255,correct
191475901,correct
191475356,correct
191476928,correct
191476806,correct
191480808,correct
191482301,incorrect
191484853,correct
191484951,correct
191485807,correct
191486445,correct
191486731,correct
191489250,correct
191488838,correct
191494251,correct
191494949,correct
191495482,correct
191496148,correct
191497201,correct
191497770,correct
191499988,correct
191501481,correct
191505342,correct
191506681,correct
191512546,correct
191517188,correct
191518468,correct
191520179,correct
191520861,correct
191508325,incorrect
191523120,correct
191524024,correct
191524499,correct
191526048,correct
191513790,incorrect
191517544,correct
191532921,correct
191535179,correct
191536856,correct
191538456,correct
191538535,correct
191539896,correct
191542177,correct
191542329,correct
191542734,correct
191542764,correct
191543340,correct
191545610,correct
191545412,incorrect
191544742,correct
191546586,correct
191547533,correct
191548899,incorrect
191550687,correct
191552427,correct
191553262,correct
191553303,correct
191553956,correct
191554799,correct
191554205,correct
191554926,correct
191554775,correct
191556828,correct
191557205,correct
191556869,correct
191557599,correct
191559558,correct
191561108,correct
191561690,correct
191561829,correct
191560757,correct
191563262,correct
191563247,correct
191562514,correct
191563936,correct
191564337,correct
191564472,incorrect
191564058,incorrect
191565224,correct
191566068,incorrect
191565982,correct
191567422,correct
191567745,correct
191568349,incorrect
191568346,correct
191568965,correct
191569507,correct
191570307,correct
191572718,incorrect
191569809,incorrect
191575554,correct
191576838,incorrect
191576199,correct
191576123,correct
191577641,correct
191579414,correct
191581550,correct
191580062,correct
191581047,correct
191582967,correct
191569682,incorrect
191581912,correct
191582169,correct
191583668,incorrect
191584433,correct
191584000,correct
191586342,correct
191583906,correct
191585951,correct
191588175,correct
191589327,correct
191588993,correct
191588350,correct
191591364,incorrect
191592703,correct
191599183,correct
191600808,correct
191599243,correct
191599036,correct
191605126,correct
191604408,correct
191605899,incorrect
191608538,correct
191608474,incorrect
191609600,correct
191609811,correct
191610956,correct
191612942,correct
191612324,correct
191613608,correct
191613072,correct
191609675,incorrect
191613265,correct
191613989,correct
191614114,correct
191613664,correct
191613775,correct
191615595,correct
191616364,correct
191616005,correct
191616753,correct
191616123,correct
191618227,correct
191619370,correct
191620317,correct
191620930,correct
191621403,correct
191626446,correct
191627506,correct
191627792,correct
191626914,correct
191627764,correct
191627237,correct
191628409,correct
191630867,correct
191630157,correct
191632141,correct
191630429,correct
191633595,correct
191633349,correct
191629242,correct
191624916,incorrect
191642774,correct
191641700,correct
191643950,correct
191646869,correct
191645859,correct
191651860,correct
191651608,correct
191654454,correct
191654414,correct
191654851,correct
191660422,correct
191664504,correct
191663618,correct
191663094,incorrect
191664140,correct
191666241,correct
191666238,correct
191673457,correct
191674556,correct
191674103,incorrect
191677723,correct
191677504,correct
191672465,incorrect
191684897,correct
191686362,correct
191689669,correct
191694687,incorrect
191695000,correct
191696681,correct
191708836,correct
191710384,incorrect
191710358,correct
191716478,correct
191719406,correct
191719495,correct
191721741,correct
191720248,correct
191722203,correct
191734554,correct
191739090,correct
191747304,correct
191752695,incorrect
191760635,correct
191765152,correct
191770443,correct
191772243,correct
191775376,incorrect
191777230,correct
191646108,correct
191785498,correct
191785341,correct
191785910,correct
191786435,correct
191792212,correct
191793510,correct
191795717,correct
191795902,correct
191798484,correct
191798386,correct
191798915,correct
191799772,correct
191799836,incorrect
191800146,correct
191802406,correct
191802799,incorrect
191803227,correct
191803574,correct
191805538,correct
191804958,correct
191805601,correct
191808666,incorrect
191812928,correct
191809040,correct
191812190,correct
191814016,correct
191813519,correct
191814302,incorrect
191820469,correct
191818919,correct
191824182,correct
191827360,correct
191827869,correct
191831899,correct
191837600,correct
191841426,correct
191841848,correct
191838640,incorrect
191836909,correct
191839729,incorrect
191840284,incorrect
191841099,correct
191839931,incorrect
191838505,incorrect
191847685,incorrect
191846327,correct
191849170,correct
191852759,correct
191853952,correct
191855111,correct
191857740,incorrect
191858146,correct
191858645,correct
191858394,correct
191857859,correct
191860797,correct
191861124,correct
191860971,incorrect
191861723,correct
191860974,incorrect
191866159,correct
191865411,correct
191866933,correct
191868734,correct
191868956,correct
191868584,correct
191869355,correct
191870265,correct
191870897,incorrect
191869260,correct
191870590,correct
191871356,correct
191873008,incorrect
191873645,correct
191872495,correct
191872967,correct
191873603,correct
191873955,correct
191875439,correct
191875742,correct
191875038,correct
191877641,correct
191877290,correct
191878149,correct
191877193,correct
191877661,correct
191880135,correct
191879586,correct
191881089,correct
